EX,IT,EVALUATIONS,BEST_F,AVERAGE_F,BEST_DEPTH,AVERAGE_DEPTH,BEST_SIZE,AVERAGE_SIZE,BEST_AGE,AVERAGE_AGE 
t_13,49,0,4.0,3.65625,6,4.15625,13,8.0,1,4.875
t_14,0,0,2.0,0.4375,3,3.0625,7,7.0,1,1.0
t_14,1,0,2.0,0.84375,3,3.125,7,6.875,2,1.5625
t_14,2,0,3.0,1.25,3,3.0625,7,6.75,3,2.03125
t_14,3,0,3.0,1.46875,3,3.15625,7,6.9375,1,2.46875
t_14,4,0,3.0,1.875,3,3.1875,5,6.9375,1,2.78125
t_14,5,0,3.0,2.25,4,3.125,9,6.5625,3,2.65625
t_14,6,0,4.0,2.34375,3,3.25,7,6.9375,4,2.65625
t_14,7,0,4.0,2.53125,4,3.375,7,7.25,3,3.03125
t_14,8,0,4.0,2.53125,3,3.375,5,7.125,5,3.5625
t_14,9,0,4.0,2.6875,4,3.5,9,7.5,1,3.9375
t_14,10,0,3.0,2.8125,4,3.625,7,7.625,2,3.875
t_14,11,0,4.0,2.84375,3,3.65625,7,7.6875,1,3.625
t_14,12,0,4.0,3.0625,2,3.6875,3,7.6875,1,3.125
t_14,13,0,4.0,3.0,4,3.75,9,7.9375,4,3.40625
t_14,14,0,4.0,3.0625,4,3.71875,7,7.6875,1,3.21875
t_14,15,0,4.0,3.0,2,3.6875,3,7.8125,1,3.5
t_14,16,0,4.0,3.09375,2,3.75,3,7.9375,2,3.90625
t_14,17,0,4.0,3.0625,2,3.75,3,8.0625,3,3.53125
t_14,18,0,4.0,3.09375,2,3.78125,3,8.25,7,3.875
t_14,19,0,4.0,3.09375,2,3.8125,3,8.3125,5,3.6875
t_14,20,0,4.0,3.125,2,3.78125,3,8.375,6,3.78125
t_14,21,0,4.0,3.25,3,3.6875,5,8.0,1,3.8125
t_14,22,0,4.0,3.28125,2,3.78125,3,8.4375,8,4.21875
t_14,23,0,4.0,3.28125,2,3.8125,3,8.0625,9,4.34375
t_14,24,0,4.0,3.375,2,3.59375,3,7.125,1,4.0
t_14,25,0,4.0,3.4375,2,3.59375,3,7.125,5,4.1875
t_14,26,0,5.0,3.625,2,3.5,3,7.125,2,4.875
t_14,27,0,5.0,3.90625,2,3.15625,3,5.875,3,3.90625
t_14,28,0,5.0,3.9375,2,3.1875,3,5.9375,4,4.59375
t_14,29,0,5.0,4.03125,2,3.25,3,6.0625,5,4.875
t_14,30,0,5.0,4.0625,2,3.09375,3,5.75,6,4.96875
t_14,31,0,5.0,4.0625,2,3.0,3,5.4375,7,5.3125
t_14,32,0,5.0,4.1875,2,2.90625,3,5.3125,8,5.3125
t_14,33,0,5.0,4.21875,2,3.0,3,5.625,9,4.625
t_14,34,0,5.0,4.4375,2,3.15625,3,6.0,10,4.84375
t_14,35,0,5.0,4.46875,2,3.09375,3,5.75,11,4.71875
t_14,36,0,5.0,4.59375,2,3.1875,3,5.75,12,4.15625
t_14,37,0,5.0,4.75,2,3.3125,3,6.125,13,3.6875
t_14,38,0,5.0,4.8125,2,3.53125,3,6.6875,14,3.625
t_14,39,0,5.0,5.0,4,3.84375,7,7.4375,6,3.21875
t_14,40,0,5.0,5.0,4,3.96875,7,7.625,6,3.125
t_14,41,0,5.0,5.0,3,4.21875,5,8.125,6,3.09375
t_14,42,0,5.0,5.0,2,4.4375,3,8.5625,6,3.03125
t_14,43,0,5.0,5.0,4,4.59375,7,9.0625,12,3.21875
t_14,44,0,5.0,5.0,2,4.46875,3,8.8125,5,2.65625
t_14,45,0,5.0,5.0,5,4.625,11,9.3125,4,2.125
t_14,46,0,5.0,5.0,4,4.40625,9,8.8125,4,2.25
t_14,47,0,5.0,5.0,3,4.71875,5,9.625,4,2.09375
t_14,48,0,5.0,5.0,3,4.90625,5,10.1875,5,2.875
t_14,49,0,5.0,5.0,4,5.21875,9,11.1875,5,3.15625
t_15,0,0,2.0,0.46875,3,3.09375,7,7.125,1,1.0
t_15,1,0,2.0,0.5625,3,3.15625,7,7.125,2,1.6875
t_15,2,0,2.0,0.8125,3,3.25,7,7.25,1,2.34375
t_15,3,0,3.0,1.1875,3,3.28125,5,7.0625,2,2.65625
t_15,4,0,2.0,1.53125,3,3.375,7,7.25,5,2.75
t_15,5,0,2.0,1.875,5,3.375,11,7.1875,1,3.09375
t_15,6,0,2.0,2.0,4,3.53125,9,7.3125,3,3.1875
t_15,7,0,2.0,2.0,5,3.5,11,7.4375,3,3.5
t_15,8,0,3.0,2.09375,5,3.4375,11,7.375,3,4.03125
t_15,9,0,2.0,2.0,4,3.46875,9,7.5625,3,4.625
t_15,10,0,3.0,2.125,3,3.625,7,7.875,1,4.59375
t_15,11,0,3.0,2.125,3,3.625,7,8.0,2,4.4375
t_15,12,0,3.0,2.125,5,3.78125,13,8.25,1,3.90625
t_15,13,0,3.0,2.125,3,3.78125,7,8.375,4,3.71875
t_15,14,0,3.0,2.25,4,3.71875,9,8.0625,2,3.40625
t_15,15,0,3.0,2.25,3,3.6875,7,8.0625,1,3.78125
t_15,16,0,3.0,2.625,3,4.0,7,8.6875,1,2.71875
t_15,17,0,4.0,2.9375,3,4.0625,5,8.8125,1,2.6875
t_15,18,0,5.0,3.21875,3,4.09375,7,8.875,1,2.875
t_15,19,0,4.0,3.25,3,3.96875,7,8.3125,2,3.1875
t_15,20,0,5.0,3.46875,3,3.75,5,7.8125,2,3.40625
t_15,21,0,5.0,3.71875,3,3.28125,5,6.4375,3,3.3125
t_15,22,0,5.0,3.9375,3,3.125,7,6.0,2,3.21875
t_15,23,0,5.0,4.09375,3,2.96875,5,5.625,2,2.9375
t_15,24,0,5.0,4.21875,3,2.90625,5,5.4375,2,3.34375
t_15,25,0,5.0,4.25,3,2.875,7,5.3125,5,3.6875
t_15,26,0,5.0,4.15625,3,2.84375,7,5.3125,6,3.625
t_15,27,0,5.0,4.21875,3,2.8125,7,5.1875,2,3.625
t_15,28,0,5.0,4.15625,2,2.75,3,4.8125,2,3.59375
t_15,29,0,5.0,4.125,3,2.9375,5,5.375,2,3.3125
t_15,30,0,5.0,4.125,3,2.96875,7,5.4375,5,3.8125
t_15,31,0,5.0,4.1875,3,2.90625,7,5.4375,6,3.84375
t_15,32,0,5.0,4.28125,2,2.8125,3,5.125,3,3.8125
t_15,33,0,5.0,4.15625,3,2.75,5,5.0,2,4.34375
t_15,34,0,5.0,4.1875,3,2.90625,5,5.4375,4,4.25
t_15,35,0,5.0,4.21875,3,2.90625,5,5.375,5,3.90625
t_15,36,0,5.0,4.09375,3,2.875,7,5.375,7,4.4375
t_15,37,0,5.0,4.125,4,3.0,7,5.75,4,4.0625
t_15,38,0,5.0,4.1875,2,2.875,3,5.4375,7,4.40625
t_15,39,0,5.0,4.1875,2,3.0625,3,5.5625,8,4.46875
t_15,40,0,5.0,4.125,2,3.15625,3,5.6875,3,4.125
t_15,41,0,5.0,4.3125,3,3.1875,7,5.8125,4,3.78125
t_15,42,0,5.0,4.125,4,3.3125,7,6.0625,2,3.75
t_15,43,0,5.0,4.1875,2,3.28125,3,6.125,7,3.84375
t_15,44,0,5.0,4.15625,4,3.34375,11,6.3125,2,3.78125
t_15,45,0,5.0,4.125,2,3.25,3,6.25,3,3.34375
t_15,46,0,5.0,4.21875,2,3.125,3,5.875,4,3.5625
t_15,47,0,5.0,4.25,3,3.25,5,6.1875,4,3.40625
t_15,48,0,5.0,4.25,3,3.125,5,5.9375,5,3.84375
t_15,49,0,5.0,4.21875,2,3.1875,3,6.0,5,4.0625
t_16,0,0,2.0,0.75,3,3.0625,7,6.8125,1,1.0
t_16,1,0,2.0,1.28125,3,3.28125,7,7.125,2,1.65625
t_16,2,0,2.0,1.625,3,3.375,7,7.4375,1,2.15625
t_16,3,0,2.0,1.78125,3,3.5625,7,7.875,2,2.53125
t_16,4,0,3.0,2.09375,4,3.59375,9,8.0625,1,2.71875
t_16,5,0,3.0,2.03125,4,3.75,9,8.4375,2,3.34375
t_16,6,0,3.0,2.125,5,3.75,11,8.5625,2,3.59375
t_16,7,0,3.0,2.0625,3,3.90625,7,9.5,2,3.40625
t_16,8,0,3.0,2.1875,4,4.0,9,9.75,2,3.125
t_16,9,0,3.0,2.25,3,4.125,7,10.3125,1,2.65625
t_16,10,0,3.0,2.28125,6,4.28125,13,11.0625,1,2.6875
t_16,11,0,3.0,2.3125,3,4.15625,7,10.8125,5,3.15625
t_16,12,0,3.0,2.5,3,3.84375,7,9.75,1,3.46875
t_16,13,0,3.0,2.6875,4,3.8125,9,9.375,1,3.21875
t_16,14,0,3.0,2.9375,4,3.53125,9,7.9375,2,3.125
t_16,15,0,3.0,3.0,4,3.59375,9,7.5625,3,3.1875
t_16,16,0,3.0,3.0,4,3.71875,9,7.75,4,3.53125
t_16,17,0,3.0,3.0,4,3.71875,9,7.75,5,3.53125
t_16,18,0,3.0,3.0,3,3.90625,5,8.0625,1,3.25
t_16,19,0,3.0,3.0,3,3.9375,5,8.0625,2,3.34375
t_16,20,0,3.0,3.0,3,3.90625,7,8.25,1,3.71875
t_16,21,0,3.0,3.0,3,3.9375,5,8.4375,6,3.71875
t_16,22,0,4.0,3.03125,4,4.0,7,8.4375,2,4.03125
t_16,23,0,4.0,3.0625,3,3.84375,5,7.875,1,4.40625
t_16,24,0,4.0,3.0625,6,3.71875,13,7.6875,4,3.09375
t_16,25,0,4.0,3.03125,3,3.84375,5,8.0625,3,3.25
t_16,26,0,4.0,3.0625,3,3.875,5,8.1875,4,3.53125
t_16,27,0,4.0,3.03125,3,3.875,5,8.3125,5,3.28125
t_16,28,0,4.0,3.0625,4,3.78125,11,7.875,9,3.28125
t_16,29,0,4.0,3.09375,3,3.8125,5,8.0,7,3.5625
t_16,30,0,4.0,3.03125,3,3.875,5,8.0,8,3.875
t_16,31,0,4.0,3.0625,3,4.03125,5,8.375,1,3.6875
t_16,32,0,4.0,3.09375,3,4.1875,5,9.1875,10,3.75
t_16,33,0,4.0,3.1875,4,4.15625,7,9.0,1,4.03125
t_16,34,0,5.0,3.34375,4,4.1875,9,9.25,3,4.15625
t_16,35,0,4.0,3.5625,3,4.03125,5,8.8125,3,3.21875
t_16,36,0,5.0,3.8125,4,3.875,7,8.125,4,2.875
t_16,37,0,5.0,4.0625,3,3.875,5,7.875,2,2.9375
t_16,38,0,5.0,4.1875,3,3.78125,5,7.5,16,3.3125
t_16,39,0,5.0,4.09375,3,3.9375,5,7.75,17,3.59375
t_16,40,0,5.0,4.15625,3,4.0,7,8.0,3,3.46875
t_16,41,0,5.0,4.09375,4,3.96875,9,7.8125,5,3.5625
t_16,42,0,5.0,4.03125,3,3.9375,5,7.9375,4,3.71875
t_16,43,0,5.0,4.125,6,3.9375,15,7.9375,4,4.0
t_16,44,0,5.0,4.1875,3,3.90625,7,7.8125,3,3.71875
t_16,45,0,5.0,4.25,4,4.0625,9,8.0625,4,3.25
t_16,46,0,5.0,4.25,3,4.125,5,8.375,3,3.46875
t_16,47,0,5.0,4.09375,6,3.9375,13,8.0,3,3.71875
t_16,48,0,5.0,4.15625,6,3.96875,13,8.4375,4,3.8125
t_16,49,0,5.0,4.1875,3,4.25,7,9.25,4,3.59375
t_17,0,0,2.0,0.5625,3,3.125,7,7.0625,1,1.0
t_17,1,0,2.0,0.71875,3,3.125,7,6.875,2,1.71875
t_17,2,0,2.0,1.125,3,3.25,7,7.0625,1,2.15625
t_17,3,0,2.0,1.1875,3,3.375,7,7.25,2,2.53125
t_17,4,0,2.0,1.15625,3,3.375,7,7.0625,3,2.71875
t_17,5,0,2.0,1.3125,3,3.25,7,6.6875,1,3.15625
t_17,6,0,3.0,1.5,3,3.1875,7,6.4375,5,3.15625
t_17,7,0,3.0,1.6875,3,3.28125,7,6.9375,1,3.03125
t_17,8,0,2.0,1.90625,3,3.375,7,7.25,1,2.90625
t_17,9,0,3.0,2.03125,3,3.375,7,7.375,3,2.53125
t_17,10,0,3.0,2.0625,3,3.4375,7,7.375,4,2.78125
t_17,11,0,3.0,2.09375,3,3.4375,5,7.3125,3,2.875
t_17,12,0,3.0,2.0625,3,3.5625,7,7.6875,6,3.3125
t_17,13,0,3.0,2.125,4,3.625,9,8.0,1,3.375
t_17,14,0,3.0,2.21875,4,3.625,9,8.0,2,4.09375
t_17,15,0,3.0,2.3125,4,3.71875,9,8.1875,5,4.375
t_17,16,0,3.0,2.1875,3,3.8125,7,8.5,1,4.125
t_17,17,0,3.0,2.3125,3,4.0,7,8.9375,11,3.96875
t_17,18,0,3.0,2.625,4,4.15625,9,9.1875,4,3.59375
t_17,19,0,3.0,2.59375,4,4.3125,9,9.6875,3,3.5625
t_17,20,0,3.0,2.8125,4,4.40625,9,10.0625,1,3.375
t_17,21,0,3.0,2.78125,7,4.46875,15,10.25,5,3.96875
t_17,22,0,3.0,2.75,3,4.53125,7,10.5625,3,4.1875
t_17,23,0,3.0,2.8125,3,4.71875,7,11.0,7,4.03125
t_17,24,0,3.0,2.875,5,4.71875,13,11.125,3,3.8125
t_17,25,0,3.0,2.625,4,4.5625,9,11.125,7,4.1875
t_17,26,0,3.0,2.90625,4,4.6875,9,11.5,9,4.65625
t_17,27,0,3.0,2.6875,4,4.8125,9,12.5,2,4.8125
t_17,28,0,3.0,2.65625,4,4.4375,9,11.125,4,5.4375
t_17,29,0,3.0,2.59375,5,4.75,13,12.0625,1,5.0625
t_17,30,0,3.0,2.78125,4,4.65625,9,11.5625,6,4.75
t_17,31,0,3.0,2.84375,6,4.59375,19,11.6875,5,5.34375
t_17,32,0,3.0,2.78125,3,4.53125,5,11.375,7,5.1875
t_17,33,0,3.0,2.75,5,4.59375,13,11.4375,1,5.6875
t_17,34,0,3.0,2.78125,4,4.78125,11,11.9375,17,6.125
t_17,35,0,3.0,2.90625,6,4.78125,13,11.8125,1,5.5
t_17,36,0,3.0,2.6875,6,4.90625,13,11.9375,1,5.28125
t_17,37,0,3.0,2.8125,6,4.90625,13,12.0,4,4.75
t_17,38,0,3.0,2.875,7,5.0,19,11.8125,9,5.28125
t_17,39,0,3.0,2.75,3,5.0,7,12.125,2,5.6875
t_17,40,0,3.0,2.78125,3,5.03125,5,12.0,6,5.28125
t_17,41,0,3.0,2.75,6,4.90625,13,11.75,2,4.78125
t_17,42,0,3.0,2.71875,7,5.03125,19,12.3125,1,5.21875
t_17,43,0,3.0,2.71875,5,4.875,13,12.3125,6,4.78125
t_17,44,0,3.0,2.75,7,4.8125,19,12.3125,20,4.78125
t_17,45,0,3.0,2.84375,5,5.09375,19,12.9375,4,5.4375
t_17,46,0,3.0,2.78125,5,5.0,13,12.3125,3,5.65625
t_17,47,0,3.0,2.6875,7,5.28125,19,13.625,2,5.28125
t_17,48,0,3.0,2.75,5,5.5625,13,14.75,1,4.75
t_17,49,0,3.0,2.65625,7,5.71875,19,15.4375,11,4.8125
t_18,0,0,3.0,0.5625,3,3.15625,7,7.0,1,1.0
t_18,1,0,3.0,1.03125,3,3.21875,7,7.0,1,1.65625
t_18,2,0,3.0,1.4375,3,3.25,7,6.75,2,2.09375
t_18,3,0,3.0,1.75,3,3.25,7,6.875,3,2.46875
t_18,4,0,4.0,2.28125,3,3.09375,5,6.4375,1,2.6875
t_18,5,0,5.0,2.4375,2,3.21875,3,6.75,2,2.875
t_18,6,0,5.0,2.5625,3,3.375,5,6.9375,2,3.21875
t_18,7,0,4.0,2.875,3,3.34375,7,6.875,7,3.0
t_18,8,0,4.0,3.09375,3,3.375,5,6.9375,5,3.25
t_18,9,0,5.0,3.71875,2,3.46875,3,6.6875,6,2.65625
t_18,10,0,4.0,3.8125,2,3.25,3,6.125,1,2.96875
t_18,11,0,5.0,4.03125,3,3.15625,5,5.5,2,3.1875
t_18,12,0,5.0,4.03125,2,3.1875,3,5.75,2,3.4375
t_18,13,0,4.0,4.0,2,3.125,3,5.5625,5,3.71875
t_18,14,0,5.0,4.03125,2,3.15625,3,5.75,6,4.0625
t_18,15,0,4.0,4.0,2,2.96875,3,5.25,6,4.0
t_18,16,0,4.0,4.0,3,3.15625,5,5.6875,8,4.46875
t_18,17,0,4.0,4.0,4,3.21875,7,5.9375,2,4.5
t_18,18,0,5.0,4.03125,2,3.46875,3,6.375,1,4.15625
t_18,19,0,4.0,4.0,4,3.4375,7,6.1875,10,3.90625
t_18,20,0,4.0,4.0,4,3.375,7,5.8125,4,3.78125
t_18,21,0,5.0,4.03125,3,3.1875,5,5.5,5,4.21875
t_18,22,0,5.0,4.03125,3,3.21875,5,5.5625,19,3.71875
t_18,23,0,5.0,4.03125,3,3.0,5,5.125,7,3.90625
t_18,24,0,4.0,4.0,3,2.96875,5,5.0625,2,3.53125
t_18,25,0,4.0,4.0,2,2.9375,3,4.875,4,3.71875
t_18,26,0,5.0,4.0625,4,2.96875,7,4.9375,2,4.0625
t_18,27,0,5.0,4.0625,2,2.90625,3,4.8125,3,3.9375
t_18,28,0,5.0,4.03125,2,3.125,3,5.3125,2,4.5
t_18,29,0,5.0,4.125,3,3.34375,5,5.6875,5,3.9375
t_18,30,0,5.0,4.21875,4,3.1875,7,5.4375,3,3.9375
t_18,31,0,5.0,4.25,5,3.1875,9,5.4375,4,3.78125
t_18,32,0,5.0,4.09375,3,3.40625,5,6.0,9,4.3125
t_18,33,0,5.0,4.09375,3,3.375,5,5.875,3,4.59375
t_18,34,0,5.0,4.09375,4,3.5,7,6.3125,2,4.21875
t_18,35,0,5.0,4.21875,3,3.5625,5,6.375,3,3.84375
t_18,36,0,5.0,4.125,3,3.59375,5,6.3125,10,3.3125
t_18,37,0,5.0,4.1875,6,3.8125,11,6.8125,6,3.4375
t_18,38,0,5.0,4.125,4,3.84375,7,6.875,3,3.625
t_18,39,0,5.0,4.25,5,3.96875,9,7.0,3,3.96875
t_18,40,0,5.0,4.1875,3,3.96875,5,7.0625,3,4.34375
t_18,41,0,5.0,4.21875,6,3.96875,11,6.9375,4,4.53125
t_18,42,0,5.0,4.15625,4,4.0,7,7.125,2,3.5
t_18,43,0,5.0,4.3125,4,4.0625,7,7.25,3,3.4375
t_18,44,0,5.0,4.15625,4,3.96875,7,7.0625,5,3.625
t_18,45,0,5.0,4.21875,3,4.25,5,7.8125,10,3.5
t_18,46,0,5.0,4.21875,5,4.375,9,8.375,2,3.46875
t_18,47,0,5.0,4.03125,6,4.125,13,8.0,3,3.625
t_18,48,0,5.0,4.09375,2,3.90625,3,7.375,6,3.71875
t_18,49,0,5.0,4.15625,2,3.75,3,7.0,4,4.03125
t_19,0,0,2.0,0.625,3,3.0625,7,6.9375,1,1.0
t_19,1,0,2.0,0.90625,4,3.1875,9,7.0,1,1.65625
t_19,2,0,2.0,1.40625,3,3.375,7,7.4375,3,2.125
t_19,3,0,2.0,1.5,4,3.5625,9,7.9375,1,2.65625
t_19,4,0,3.0,1.59375,3,3.59375,5,8.0,3,2.96875
t_19,5,0,3.0,1.78125,6,4.0625,13,9.125,1,3.09375
t_19,6,0,2.0,1.78125,4,4.125,9,9.3125,2,3.5625
t_19,7,0,2.0,2.0,4,4.71875,9,10.8125,3,3.40625
t_19,8,0,3.0,2.03125,6,5.03125,13,11.75,1,3.34375
t_19,9,0,3.0,2.03125,6,4.9375,13,11.375,2,3.96875
t_19,10,0,3.0,1.96875,7,4.96875,13,11.1875,1,3.6875
t_19,11,0,3.0,2.03125,7,5.25,15,12.1875,3,3.90625
t_19,12,0,3.0,2.03125,7,5.375,21,12.875,1,4.0
t_19,13,0,3.0,2.03125,5,5.34375,9,12.6875,1,4.5625
t_19,14,0,3.0,2.03125,7,5.46875,13,13.25,5,4.1875
t_19,15,0,3.0,2.03125,7,5.5,21,13.5,1,3.8125
t_19,16,0,3.0,2.0625,7,5.5,21,13.6875,5,3.84375
t_19,17,0,3.0,2.09375,7,5.6875,21,14.75,3,3.96875
t_19,18,0,3.0,2.03125,7,5.90625,13,15.5625,1,4.09375
t_19,19,0,3.0,2.0625,6,5.8125,17,14.75,2,4.15625
t_19,20,0,3.0,2.125,6,5.6875,17,14.625,7,4.59375
t_19,21,0,3.0,2.0625,4,5.875,9,15.125,2,4.625
t_19,22,0,3.0,2.09375,7,5.875,21,14.625,5,4.875
t_19,23,0,3.0,2.125,5,5.6875,9,14.1875,2,4.78125
t_19,24,0,3.0,2.09375,7,5.78125,21,14.375,1,4.5
t_19,25,0,3.0,2.0625,7,5.5625,13,13.875,16,5.0625
t_19,26,0,3.0,2.125,7,5.625,21,14.375,1,5.59375
t_19,27,0,3.0,2.0625,7,5.5625,13,14.375,4,5.125
t_19,28,0,2.0,2.0,3,5.40625,5,13.1875,2,5.78125
t_19,29,0,3.0,2.0625,7,5.1875,23,12.5625,3,6.25
t_19,30,0,3.0,2.0625,6,5.03125,13,11.9375,1,5.96875
t_19,31,0,3.0,2.03125,6,4.875,13,11.875,2,5.59375
t_19,32,0,2.0,2.0,5,4.90625,11,11.8125,4,5.4375
t_19,33,0,2.0,2.0,4,4.8125,11,11.6875,1,5.25
t_19,34,0,2.0,2.0,7,5.03125,17,12.0625,1,5.4375
t_19,35,0,2.0,2.0,7,5.0625,17,12.0625,2,5.5625
t_19,36,0,2.0,2.0,4,5.0,11,11.9375,13,5.59375
t_19,37,0,2.0,2.0,4,4.875,11,11.625,1,5.625
t_19,38,0,2.0,2.0,7,4.90625,19,11.6875,3,5.8125
t_19,39,0,2.0,2.0,4,5.09375,11,12.4375,3,6.0
t_19,40,0,2.0,2.0,4,4.90625,9,12.0625,1,4.6875
t_19,41,0,2.0,2.0,6,4.875,19,12.125,3,4.90625
t_19,42,0,2.0,2.0,4,5.09375,9,12.875,3,5.375
t_19,43,0,3.0,2.03125,4,5.15625,9,13.375,4,5.15625
t_19,44,0,2.0,2.0,4,5.25,9,14.125,5,4.625
t_19,45,0,3.0,2.03125,4,5.34375,9,14.5625,11,4.34375
t_19,46,0,2.0,2.0,7,5.4375,19,15.4375,3,4.6875
t_19,47,0,2.0,2.0,6,5.53125,17,15.75,5,4.875
t_19,48,0,2.0,2.0,6,5.5,21,15.75,1,4.71875
t_19,49,0,3.0,2.0625,6,5.625,17,16.125,7,5.0
t_20,0,0,2.0,0.53125,3,3.0625,7,6.9375,1,1.0
t_20,1,0,2.0,0.90625,4,3.125,9,6.8125,1,1.65625
t_20,2,0,2.0,1.28125,3,3.21875,5,7.0625,2,2.09375
t_20,3,0,2.0,1.5625,3,3.34375,7,7.5,2,2.40625
t_20,4,0,2.0,1.65625,4,3.34375,9,7.4375,4,2.96875
t_20,5,0,4.0,2.0625,4,3.3125,9,7.0625,3,3.0
t_20,6,0,3.0,2.0625,4,3.375,9,7.125,2,3.4375
t_20,7,0,4.0,2.21875,5,3.6875,11,7.9375,1,3.03125
t_20,8,0,4.0,2.3125,5,3.8125,11,8.25,2,3.34375
t_20,9,0,4.0,2.34375,4,3.90625,9,8.5,3,3.375
t_20,10,0,5.0,2.53125,5,3.8125,11,8.4375,2,3.375
t_20,11,0,4.0,2.65625,5,4.0,11,8.8125,1,3.71875
t_20,12,0,5.0,2.90625,5,4.1875,13,9.4375,1,3.375
t_20,13,0,4.0,3.28125,3,4.3125,7,9.6875,7,3.65625
t_20,14,0,5.0,3.53125,4,4.5625,9,10.0625,7,3.46875
t_20,15,0,5.0,3.625,5,5.0,11,11.0625,5,3.34375
t_20,16,0,5.0,3.96875,5,5.15625,11,11.3125,4,2.6875
t_20,17,0,5.0,4.0,5,5.40625,11,12.3125,4,2.9375
t_20,18,0,5.0,4.15625,4,5.4375,9,12.875,9,3.15625
t_20,19,0,5.0,4.1875,5,5.25,11,12.75,3,3.59375
t_20,20,0,5.0,4.1875,5,5.125,11,12.375,4,3.375
t_20,21,0,5.0,4.40625,5,5.3125,11,13.375,5,3.5
t_20,22,0,5.0,4.375,5,5.65625,11,14.3125,6,3.28125
t_20,23,0,5.0,4.71875,5,5.875,11,15.0625,7,3.5
t_20,24,0,5.0,4.71875,5,6.21875,11,16.1875,8,2.9375
t_20,25,0,5.0,5.0,7,6.28125,19,16.375,5,2.84375
t_20,26,0,5.0,5.0,7,6.25,19,15.875,6,3.09375
t_20,27,0,5.0,5.0,7,6.125,19,15.875,9,3.09375
t_20,28,0,5.0,5.0,7,6.21875,19,15.875,5,2.5625
t_20,29,0,5.0,5.0,7,6.25,15,16.1875,5,2.375
t_20,30,0,5.0,5.0,6,6.3125,13,16.4375,5,2.53125
t_20,31,0,5.0,5.0,7,6.34375,21,17.1875,5,2.59375
t_20,32,0,5.0,5.0,4,6.25,11,17.0625,4,2.125
t_20,33,0,5.0,5.0,6,6.125,15,17.0625,4,2.15625
t_20,34,0,5.0,5.0,7,5.9375,25,16.1875,4,2.4375
t_20,35,0,5.0,5.0,7,5.9375,23,16.1875,4,2.71875
t_20,36,0,5.0,5.0,7,5.8125,17,15.875,5,2.96875
t_20,37,0,5.0,5.0,6,5.90625,13,15.875,6,2.9375
t_20,38,0,5.0,5.0,6,5.6875,15,15.0,6,2.9375
t_20,39,0,5.0,5.0,4,5.8125,9,15.375,6,3.125
t_20,40,0,5.0,5.0,7,6.0,15,16.0625,4,2.28125
t_20,41,0,5.0,5.0,5,5.96875,11,16.3125,5,2.5625
t_20,42,0,5.0,5.0,4,6.03125,11,17.125,5,2.34375
t_20,43,0,5.0,5.0,7,6.0625,21,17.6875,4,2.3125
t_20,44,0,5.0,5.0,6,6.125,21,18.1875,4,2.3125
t_20,45,0,5.0,5.0,6,6.15625,17,19.0,4,2.28125
t_20,46,0,5.0,5.0,7,6.40625,21,20.5625,4,2.53125
t_20,47,0,5.0,5.0,5,6.46875,11,21.0,4,2.15625
t_20,48,0,5.0,5.0,7,6.53125,23,22.125,4,2.0625
t_20,49,0,5.0,5.0,7,6.59375,27,22.5,3,1.9375
