standardDeviation,noOfPeaks,EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
29.295430056959777,1,2561.6666666666665,5000.0,1.2222222222222223,23.0,1.0,2.0,394.55555555555554
38.30997678135102,1,2010.111111111111,5000.0,2.3333333333333335,23.0,2.0,2.0,394.55555555555554
25.104227178350307,1,2002.6666666666667,5000.0,4.555555555555555,23.0,3.0,2.0,394.1111111111111
46.222756407169655,1,2026.888888888889,5000.0,4.333333333333333,23.0,4.0,2.0,395.22222222222223
53.60970061472084,1,2032.3333333333333,5000.0,5.888888888888889,23.0,5.0,2.0,396.77777777777777
38.25773543987744,1,2045.111111111111,5000.0,7.0,23.0,6.0,2.0,394.44444444444446
52.06714563254825,1,2029.888888888889,5000.0,8.666666666666666,23.0,7.0,2.0,394.0
34.81520882361757,1,2034.111111111111,5000.0,8.444444444444445,23.0,8.0,2.0,395.0
40.41574073013424,1,2050.1111111111113,5000.0,9.444444444444445,23.0,9.0,2.0,394.3333333333333
44.8652302890433,1,2067.0,5000.0,11.777777777777779,24.0,10.0,2.0,394.44444444444446
23.75388207388946,1,2605.5555555555557,5000.0,0.7777777777777778,24.0,1.0,2.0,395.1111111111111
30.955563531944414,1,2030.5555555555557,5000.0,2.3333333333333335,24.0,2.0,2.0,394.6666666666667
39.21734310225516,1,2027.3333333333333,5000.0,3.0,24.0,3.0,2.0,396.1111111111111
37.10978041526433,1,2026.5555555555557,5000.0,5.333333333333333,24.0,4.0,2.0,394.55555555555554
39.575525545748874,1,2055.3333333333335,5000.0,5.888888888888889,24.0,5.0,2.0,395.44444444444446
39.38258059499133,1,2054.1111111111113,5000.0,5.888888888888889,24.0,6.0,2.0,395.44444444444446
24.644634805396446,1,2033.5555555555557,5000.0,8.11111111111111,24.0,7.0,2.0,394.22222222222223
32.94027517181758,1,2054.777777777778,5000.0,9.0,24.0,8.0,2.0,395.1111111111111
28.863634126699985,2,2048.125,5000.0,11.25,24.0,9.0,2.0,394.5
33.11260250183371,1,2084.0,5000.0,10.0,25.0,10.0,2.0,395.0
31.25166662222459,1,2627.0,5000.0,1.4444444444444444,25.0,1.0,2.0,394.6666666666667
35.61834733205159,1,2071.0,5000.0,1.7777777777777777,25.0,2.0,2.0,394.8888888888889
27.05139142036464,1,2063.3333333333335,5000.0,3.2222222222222223,25.0,3.0,2.0,394.0
28.04141557864583,1,2055.8888888888887,5000.0,4.333333333333333,25.0,4.0,2.0,394.0
53.87659510399669,2,2092.75,5000.0,5.875,25.0,5.0,2.0,394.875
35.43207725727398,1,2092.1111111111113,5000.0,5.555555555555555,25.0,6.0,2.0,394.8888888888889
25.482019804821856,1,2066.0,5000.0,5.333333333333333,25.0,7.0,2.0,393.6666666666667
41.38020043033046,1,2070.8888888888887,5000.0,7.222222222222222,25.0,8.0,2.0,392.8888888888889
34.8821649571635,1,2080.1111111111113,5000.0,8.11111111111111,25.0,9.0,2.0,396.3333333333333
39.25447210505975,1,2108.4444444444443,5000.0,7.333333333333333,26.0,10.0,2.0,394.44444444444446
36.733272837215765,1,2083.0,5000.0,0.8888888888888888,26.0,1.0,2.0,394.0
26.208565181804385,1,2094.3333333333335,5000.0,2.5555555555555554,26.0,2.0,2.0,394.1111111111111
37.9466812420263,1,2087.222222222222,5000.0,2.5555555555555554,26.0,3.0,2.0,393.44444444444446
32.4585205386129,1,2083.0,5000.0,2.6666666666666665,26.0,4.0,2.0,395.55555555555554
53.105764491458196,1,2085.0,5000.0,5.666666666666667,26.0,5.0,2.0,394.44444444444446
19.16465367851149,1,2089.777777777778,5000.0,5.0,26.0,6.0,2.0,395.0
34.65099360804379,1,2116.5555555555557,5000.0,6.666666666666667,26.0,7.0,2.0,396.55555555555554
25.643327532002946,1,2105.4444444444443,5000.0,6.888888888888889,26.0,8.0,2.0,393.1111111111111
32.47373107415505,1,2106.8888888888887,5000.0,5.0,26.0,9.0,2.0,393.77777777777777
36.89156616790601,1,2133.8888888888887,5000.0,6.222222222222222,27.0,10.0,2.0,394.55555555555554
40.371729504814084,1,2091.8888888888887,5000.0,0.3333333333333333,27.0,1.0,2.0,394.77777777777777
61.83570425723034,1,2112.8888888888887,5000.0,1.6666666666666667,27.0,2.0,2.0,393.77777777777777
40.68153947825706,1,2709.8888888888887,5000.0,1.7777777777777777,27.0,3.0,2.0,393.22222222222223
39.26956538379434,1,2104.1111111111113,5000.0,2.7777777777777777,27.0,4.0,2.0,394.3333333333333
36.17379175420436,1,2113.8888888888887,5000.0,3.888888888888889,27.0,5.0,2.0,392.44444444444446
36.325687268867405,1,2717.6666666666665,5000.0,3.2222222222222223,27.0,6.0,2.0,392.8888888888889
33.14614105241614,1,2116.3333333333335,5000.0,4.222222222222222,27.0,7.0,2.0,393.22222222222223
33.833287721188015,1,2726.5555555555557,5000.0,5.555555555555555,27.0,8.0,2.0,392.77777777777777
36.58306968604905,1,2144.1111111111113,5000.0,5.666666666666667,27.0,9.0,2.0,393.44444444444446
38.91300839336663,1,2167.3333333333335,5000.0,3.4444444444444446,28.0,10.0,2.0,394.8888888888889
34.78114999625125,1,2132.222222222222,5000.0,0.6666666666666666,28.0,1.0,2.0,393.6666666666667
44.15908390533056,1,2126.4444444444443,5000.0,1.5555555555555556,28.0,2.0,2.0,394.1111111111111
35.47908443151775,1,2143.8888888888887,5000.0,2.5555555555555554,28.0,3.0,2.0,396.0
44.94880489766547,1,2727.777777777778,5000.0,2.0,28.0,4.0,2.0,393.0
48.00951551772746,1,2138.4444444444443,5000.0,1.8888888888888888,28.0,5.0,2.0,395.44444444444446
49.042939109959654,1,2736.1111111111113,5000.0,2.7777777777777777,28.0,6.0,2.0,394.0
30.324174441451092,1,2744.0,5000.0,4.555555555555555,28.0,7.0,2.0,392.8888888888889
22.485111672250603,1,2154.5555555555557,5000.0,3.6666666666666665,28.0,8.0,2.0,394.1111111111111
36.72655042571844,1,2757.777777777778,5000.0,4.0,28.0,9.0,2.0,394.3333333333333
60.68721034946326,2,2789.25,5000.0,3.375,29.0,10.0,2.0,393.625
52.801047501767904,1,2163.777777777778,5000.0,0.1111111111111111,29.0,1.0,2.0,392.8888888888889
46.6359687392351,1,2144.5555555555557,5000.0,1.1111111111111112,29.0,2.0,2.0,393.6666666666667
38.28386502154209,1,2766.8888888888887,5000.0,1.4444444444444444,29.0,3.0,2.0,394.44444444444446
35.427895823335824,1,2154.4444444444443,5000.0,1.7777777777777777,29.0,4.0,2.0,394.0
66.91417019465688,1,2790.222222222222,5000.0,2.4444444444444446,29.0,5.0,2.0,394.55555555555554
33.66318280470832,1,2167.8888888888887,5000.0,4.111111111111111,29.0,6.0,2.0,393.77777777777777
73.78798456840155,1,2196.3333333333335,5000.0,3.111111111111111,29.0,7.0,2.0,394.6666666666667
33.136455624553825,1,2764.5555555555557,5000.0,2.3333333333333335,29.0,8.0,2.0,394.1111111111111
56.73351177236159,1,2190.5555555555557,5000.0,2.888888888888889,29.0,9.0,2.0,395.22222222222223
125.24179084011656,1,2740.777777777778,5000.0,371.8888888888889,2.0,1.0,2.0,394.0
114.74900144808814,1,2970.0,5000.0,559.3333333333334,2.0,2.0,2.0,397.6666666666667
153.09111303040712,1,3086.6666666666665,5000.0,630.7777777777778,2.0,3.0,2.0,398.0
147.88358785056425,1,3015.3333333333335,5000.0,629.1111111111111,2.0,4.0,2.0,396.55555555555554
131.6443018980397,1,3079.0,5000.0,690.3333333333334,2.0,5.0,2.0,396.22222222222223
105.84356085752218,2,3097.875,5000.0,711.0,2.0,6.0,2.0,396.5
150.90819709550996,1,3155.222222222222,5000.0,763.5555555555555,2.0,7.0,2.0,395.3333333333333
124.8487479974998,1,3235.1111111111113,5000.0,774.1111111111111,2.0,8.0,2.0,395.55555555555554
148.5664834341851,1,3296.3333333333335,5000.0,842.3333333333334,2.0,9.0,2.0,393.8888888888889
79.94859459538846,1,2330.0,5000.0,4.444444444444445,30.0,10.0,2.0,393.77777777777777
56.14157588819427,1,2192.1111111111113,5000.0,0.5555555555555556,30.0,1.0,2.0,393.6666666666667
41.58466003969834,1,2233.222222222222,5000.0,0.7777777777777778,30.0,2.0,2.0,393.6666666666667
68.00653563363515,1,2233.0,5000.0,0.8888888888888888,30.0,3.0,2.0,394.3333333333333
76.0625148995187,1,2238.777777777778,5000.0,1.6666666666666667,30.0,4.0,2.0,394.6666666666667
106.59789449661335,1,2279.6666666666665,5000.0,3.2222222222222223,30.0,5.0,2.0,393.8888888888889
99.26482847836643,1,2278.222222222222,5000.0,2.5555555555555554,30.0,6.0,2.0,393.3333333333333
56.663616475643046,1,2245.8888888888887,5000.0,2.5555555555555554,30.0,7.0,2.0,394.0
83.10526081422283,2,2307.375,5000.0,2.5,30.0,8.0,2.0,394.0
109.76012003736732,1,2280.777777777778,5000.0,3.4444444444444446,30.0,9.0,2.0,394.77777777777777
76.68904665298173,1,2289.1111111111113,5000.0,84.44444444444444,3.0,1.0,2.0,401.22222222222223
69.85717351394933,1,2389.5555555555557,5000.0,137.77777777777777,3.0,2.0,2.0,397.8888888888889
84.07771243555013,1,2162.222222222222,5000.0,174.88888888888889,3.0,3.0,2.0,397.1111111111111
99.52603729057755,1,2206.1111111111113,5000.0,218.77777777777777,3.0,4.0,2.0,397.22222222222223
102.74395839977318,1,2243.8888888888887,5000.0,232.44444444444446,3.0,5.0,2.0,394.8888888888889
109.4860150886861,2,2330.25,5000.0,282.75,3.0,6.0,2.0,396.875
115.58108692308178,1,2377.1111111111113,5000.0,312.44444444444446,3.0,7.0,2.0,396.77777777777777
111.25346436553485,1,2467.6666666666665,5000.0,317.44444444444446,3.0,8.0,2.0,396.55555555555554
112.04463396343442,1,2477.6666666666665,5000.0,373.77777777777777,3.0,9.0,2.0,397.44444444444446
93.87199058975979,1,2259.777777777778,5000.0,213.0,4.0,10.0,2.0,395.55555555555554
50.69175791968211,1,1837.111111111111,5000.0,27.333333333333332,4.0,1.0,2.0,398.0
37.67731740601473,1,1870.5555555555557,5000.0,51.55555555555556,4.0,2.0,2.0,397.8888888888889
90.13446744848622,4,2134.6666666666665,5000.0,81.0,4.0,3.0,2.0,397.8333333333333
99.89744741483638,2,2395.0,5000.0,96.125,4.0,4.0,2.0,395.625
61.9695265612238,1,2033.3333333333333,5000.0,122.55555555555556,4.0,5.0,2.0,397.77777777777777
70.85509469646092,1,2099.6666666666665,5000.0,142.44444444444446,4.0,6.0,2.0,394.6666666666667
51.71097263983752,1,2250.4444444444443,5000.0,160.88888888888889,4.0,7.0,2.0,395.77777777777777
63.6950683208289,1,2359.222222222222,5000.0,184.88888888888889,4.0,8.0,2.0,396.3333333333333
90.51212319045689,1,2399.6666666666665,5000.0,203.88888888888889,4.0,9.0,2.0,395.3333333333333
51.865447952929365,1,2302.5555555555557,5000.0,15.0,5.0,1.0,2.0,396.6666666666667
65.26602731121034,1,2347.1111111111113,5000.0,33.0,5.0,2.0,2.0,396.44444444444446
114.82740671692162,1,2464.3333333333335,5000.0,50.77777777777778,5.0,3.0,2.0,396.55555555555554
55.50774157718903,2,1950.125,5000.0,62.375,5.0,4.0,2.0,397.125
80.3602997616222,1,1970.0,5000.0,80.11111111111111,5.0,5.0,2.0,396.8888888888889
80.43139857383564,1,1987.111111111111,5000.0,88.44444444444444,5.0,6.0,2.0,395.3333333333333
61.59685738336148,1,2040.2222222222222,5000.0,110.44444444444444,5.0,7.0,2.0,396.22222222222223
80.54260432287444,1,2061.0,5000.0,119.77777777777777,5.0,8.0,2.0,394.55555555555554
93.21752073960938,1,2089.777777777778,5000.0,130.0,5.0,9.0,2.0,395.55555555555554
60.907945112093365,1,1822.6666666666667,5000.0,10.11111111111111,6.0,1.0,2.0,396.1111111111111
57.543113198220425,1,1882.888888888889,5000.0,20.88888888888889,6.0,2.0,2.0,394.1111111111111
86.89855018751093,1,1916.5555555555557,5000.0,32.888888888888886,6.0,3.0,2.0,396.6666666666667
45.93231735693049,1,1873.0,5000.0,45.0,6.0,4.0,2.0,396.0
64.39883443466357,1,1938.111111111111,5000.0,55.22222222222222,6.0,5.0,2.0,395.6666666666667
36.5050309402775,1,2016.2222222222222,5000.0,66.33333333333333,6.0,6.0,2.0,395.77777777777777
19.938795238317574,1,2138.6666666666665,5000.0,9.666666666666666,7.0,1.0,2.0,395.55555555555554
45.31481103089179,1,1878.111111111111,5000.0,18.444444444444443,7.0,2.0,2.0,396.0
39.098167049961134,1,1858.3333333333333,5000.0,27.88888888888889,7.0,3.0,2.0,395.6666666666667
69.5940610492974,1,1909.6666666666667,5000.0,33.22222222222222,7.0,4.0,2.0,394.55555555555554
57.237307544992014,2,1892.125,5000.0,43.25,7.0,5.0,2.0,394.875
46.10240881738645,1,1858.888888888889,5000.0,51.55555555555556,7.0,6.0,2.0,394.8888888888889
57.28165063962455,2,1969.75,5000.0,57.5,7.0,7.0,2.0,393.25
64.20864427785405,2,1789.5,5000.0,7.875,8.0,1.0,2.0,395.875
37.56607347784979,1,2206.1111111111113,5000.0,14.222222222222221,8.0,2.0,2.0,395.6666666666667
32.09361307176243,1,1784.0,5000.0,20.444444444444443,8.0,3.0,2.0,395.6666666666667
58.724298291904205,1,1818.888888888889,5000.0,26.11111111111111,8.0,4.0,2.0,394.1111111111111
43.516989728860246,1,1817.2222222222222,5000.0,32.44444444444444,8.0,5.0,2.0,395.0
58.82701151639965,1,1883.7777777777778,5000.0,40.44444444444444,8.0,6.0,2.0,395.6666666666667
43.89887368841154,1,1876.3333333333333,5000.0,51.666666666666664,8.0,7.0,2.0,395.1111111111111
44.32066095687565,1,1869.888888888889,5000.0,53.44444444444444,8.0,8.0,2.0,394.22222222222223
43.04003304418393,1,1782.3333333333333,5000.0,5.0,9.0,1.0,2.0,395.22222222222223
39.626341158126706,1,1808.4444444444443,5000.0,11.555555555555555,9.0,2.0,2.0,396.6666666666667
57.65499774895581,1,1873.888888888889,5000.0,18.444444444444443,9.0,3.0,2.0,395.1111111111111
87.47627544330005,1,1812.111111111111,5000.0,22.88888888888889,9.0,4.0,2.0,395.8888888888889
49.39885538734928,1,1774.5555555555557,5000.0,27.444444444444443,9.0,5.0,2.0,395.77777777777777
66.26955802619823,1,1820.888888888889,5000.0,34.0,9.0,6.0,2.0,393.1111111111111
65.23196974293518,1,1830.888888888889,5000.0,38.888888888888886,9.0,7.0,2.0,394.77777777777777
85.48944054352236,1,1840.6666666666667,5000.0,45.0,9.0,8.0,2.0,395.22222222222223
38.87587083697719,1,1841.6666666666667,5000.0,49.888888888888886,9.0,9.0,2.0,395.3333333333333
